"filename", "language", "Dart", "comment", "blank", "total"
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/application_service/get_my_profile_use_case.dart", "Dart", -23, 0, -4, -27
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/application_service/get_student_dto.dart", "Dart", -52, 0, -5, -57
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/application_service/get_student_use_case.dart", "Dart", -22, 0, -4, -26
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/application_service/i_get_my_profile_query_service.dart", "Dart", -5, 0, -2, -7
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/application_service/profile_update_command.dart", "Dart", -30, 0, -4, -34
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/application_service/profile_update_use_case.dart", "Dart", -77, 0, -16, -93
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/application_service/student_create_use_case.dart", "Dart", -61, -7, -13, -81
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/application_service/student_delete_use_case.dart", "Dart", -32, -1, -3, -36
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/application_service/utils/photo_processing.dart", "Dart", -43, 0, -11, -54
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/exception/student_use_case_exception.dart", "Dart", -8, 0, -2, -10
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student/exception/student_use_case_exception_detail.dart", "Dart", -13, 0, -5, -18
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student_auth/application_service/i_get_student_auth_query_service.dart", "Dart", -4, 0, -2, -6
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student_auth/application_service/sign_in_use_case.dart", "Dart", -17, 0, -4, -21
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student_auth/application_service/sign_out_use_case.dart", "Dart", -10, 0, -3, -13
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student_auth/application_service/student_auth_info_without_password.dart", "Dart", -17, 0, -4, -21
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student_auth/application_service/update_student_auth_info_command.dart", "Dart", -11, 0, -3, -14
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student_auth/application_service/update_student_auth_info_use_case.dart", "Dart", -21, 0, -5, -26
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student_auth/exception/student_auth_use_case_exception.dart", "Dart", -8, 0, -2, -10
"/Users/morikazu/Downloads/StudyHub_student/lib/application/student_auth/exception/student_auth_use_case_exception_detail.dart", "Dart", -10, -10, -6, -26
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher/application_service/get_popular_teachers_use_case.dart", "Dart", -9, 0, -3, -12
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher/application_service/get_teacher_profile_dto.dart", "Dart", -39, 0, -3, -42
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher/application_service/get_teacher_profile_use_case.dart", "Dart", -15, 0, -3, -18
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher/application_service/i_get_popular_teachers_query_service.dart", "Dart", -4, 0, -2, -6
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher/application_service/i_get_teacher_profile_query_service.dart", "Dart", -5, 0, -2, -7
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher/application_service/i_search_for_teachers_query_service.dart", "Dart", -4, 0, -2, -6
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher/application_service/search_for_teachers_dto.dart", "Dart", -20, 0, -4, -24
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher/application_service/search_for_teachers_use_case.dart", "Dart", -14, 0, -3, -17
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher_evaluation/application_service/get_teacher_evaluation_dto.dart", "Dart", -25, 0, -4, -29
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher_evaluation/application_service/get_teacher_evaluation_use_case.dart", "Dart", -26, 0, -8, -34
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher_evaluation/application_service/teacher_evaluation_add_use_case.dart", "Dart", -32, 0, -7, -39
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher_evaluation/exception/teacher_evaluation_use_case_exception.dart", "Dart", -8, 0, -2, -10
"/Users/morikazu/Downloads/StudyHub_student/lib/application/teacher_evaluation/exception/teacher_evaluation_use_case_exception_detail.dart", "Dart", -8, 0, -5, -13
"Total", "-", -1567, -21, -379, -1967
