"filename", "language", "Dart", "comment", "blank", "total"
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/components/widgets/teacher_profile_for_evaluation_page_widget.dart", "Dart", 156, 1, 7, 164
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/components/widgets/teacher_profile_widget.dart", "Dart", 218, 0, 5, 223
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/components/widgets/terms_of_service_menu_widget.dart", "Dart", 34, 1, 5, 40
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/components/widgets/user_detail_widget.dart", "Dart", 237, 8, 11, 256
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/components/widgets/user_name_input_widget.dart", "Dart", 44, 0, 6, 50
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/add_favorite_teacher_controller/add_favorite_teacher_controller.dart", "Dart", 30, 0, 6, 36
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/add_favorite_teacher_controller/add_favorite_teacher_controller.g.dart", "Dart", 15, 7, 6, 28
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/add_question_controller/add_question_contorller.dart", "Dart", 57, 0, 5, 62
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/add_question_controller/add_question_contorller.g.dart", "Dart", 15, 7, 6, 28
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/add_teacher_evaluation_controller/add_teacher_evaluation_controller.dart", "Dart", 43, 0, 6, 49
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/add_teacher_evaluation_controller/add_teacher_evaluation_controller.g.dart", "Dart", 15, 7, 6, 28
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/delete_favorite_teacher_controller/delete_favorite_teacher_controller.dart", "Dart", 31, 0, 5, 36
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/delete_favorite_teacher_controller/delete_favorite_teacher_controller.g.dart", "Dart", 16, 7, 6, 29
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/get_answer_controller/get_answer_controller.dart", "Dart", 16, 0, 6, 22
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/get_answer_controller/get_answer_controller.g.dart", "Dart", 131, 18, 30, 179
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/get_favorite_teacher_controller/get_favorite_teacher_controller.dart", "Dart", 18, 16, 5, 39
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/get_favorite_teacher_controller/get_favorite_teacher_controller.g.dart", "Dart", 16, 7, 6, 29
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/get_my_bookmark_controller/get_my_bookmark_controller.dart", "Dart", 23, 0, 6, 29
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/get_my_bookmark_controller/get_my_bookmark_controller.g.dart", "Dart", 16, 7, 6, 29
"/Users/morikazu/Downloads/StudyHub_student/lib/presentation/controllers/get_my_profile_controller/get_my_profile_controller.dart", "Dart", 24, 0, 5, 29
